Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Néphrologie,HCL,0,3,297 - 451
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Pneumologie,HCL,0,5,516 - 2173
Médecine générale,Médecine générale,HCL,0,126,95 - 6567
Chirurgie 1,Neurochirurgie,GRENOBLE,0,1,1338
Chirurgie 1,Oto-rhino-laryngologie - chirurgie cervico-faciale,GRENOBLE,0,2,1843 - 1846
Chirurgie 1,Ophtalmologie,GRENOBLE,0,3,686 - 915
Chirurgie 1,"Chirurgie plastique, reconstructrice et esthétique",GRENOBLE,0,0,
Chirurgie 1,Chirurgie maxillo-faciale,GRENOBLE,0,1,1051
Chirurgie 1,Chirurgie orale,GRENOBLE,0,0,
Chirurgie 2,Urologie,GRENOBLE,0,2,1340 - 1689
Chirurgie 2,Gynécologie obstétrique,GRENOBLE,0,5,2173 - 2463
Chirurgie 2,Chirurgie viscérale et digestive,GRENOBLE,0,2,1998 - 3002
Chirurgie 2,Chirurgie vasculaire,GRENOBLE,0,1,3243
Chirurgie 2,Chirurgie thoracique et cardiovasculaire,GRENOBLE,0,1,3966
Chirurgie 2,Chirurgie pédiatrique,GRENOBLE,0,1,560
Chirurgie 2,Chirurgie orthopédique et traumatologique,GRENOBLE,0,3,1298 - 1768
Médecine de l'aigu,Médecine d’urgence,GRENOBLE,0,11,1152 - 3082
Médecine de l'aigu,Médecine intensive-réanimation,GRENOBLE,0,2,503 - 1416
Médecine de l'aigu,Anesthésie-réanimation,GRENOBLE,0,10,133 - 877
Médecine d'investigation 1,Anatomie et cytologie pathologiques,GRENOBLE,0,2,4132 - 5143
Médecine d'investigation 1,Radiologie et imagerie médicale,GRENOBLE,0,4,4 - 1615
Médecine d'investigation 1,Médecine nucléaire,GRENOBLE,0,1,2684
Médecine d'investigation 2,Génétique médicale,GRENOBLE,0,0,
Médecine d'investigation 2,Biologie médicale,GRENOBLE,2,1,7171
Santé publique - Santé au travail - Médecine légale,Médecine et santé au travail,GRENOBLE,3,1,2051
Santé publique - Santé au travail - Médecine légale,Médecine légale et expertises médicales,GRENOBLE,0,1,4931
Santé publique - Santé au travail - Médecine légale,Santé publique,GRENOBLE,2,0,
Endocrinologie - Diabétologie - Nutrition - Gynécologie médicale,Gynécologie médicale,GRENOBLE,0,2,861 - 1224
Endocrinologie - Diabétologie - Nutrition - Gynécologie médicale,Endocrinologie-diabétologie-nutrition,GRENOBLE,0,2,3554 - 3613
Spécialités médicales transversales,Médecine interne et immunologie clinique,GRENOBLE,0,3,744 - 3849
Spécialités médicales transversales,Maladies infectieuses et tropicales,GRENOBLE,0,1,1181
Spécialités médicales transversales,Gériatrie,GRENOBLE,4,1,3501
Spécialités médicales transversales,Dermatologie et vénéréologie,GRENOBLE,0,2,195 - 333
Spécialités médicales transversales,Allergologie,GRENOBLE,0,1,3277
Spécialités médicales transversales,Rhumatologie,GRENOBLE,0,2,2593 - 3292
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Neurologie,GRENOBLE,0,3,50 - 1312
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Psychiatrie,GRENOBLE,1,10,5616 - 7690
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Médecine physique et de réadaptation,GRENOBLE,0,2,229 - 631
Hématologie - Oncologie - Hépato-gastroentérologie,Hépato-gastro-entérologie,GRENOBLE,0,3,1054 - 2026
Hématologie - Oncologie - Hépato-gastroentérologie,Hématologie,GRENOBLE,0,1,2977
Hématologie - Oncologie - Hépato-gastroentérologie,Oncologie,GRENOBLE,0,2,1445 - 1819
Pédiatrie,Pédiatrie,GRENOBLE,0,8,54 - 3704
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Médecine vasculaire,GRENOBLE,0,2,2011 - 3482
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Médecine cardiovasculaire,GRENOBLE,0,4,722 - 1870
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Néphrologie,GRENOBLE,0,2,2508 - 2966
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Pneumologie,GRENOBLE,0,3,2246 - 2984
Médecine générale,Médecine générale,GRENOBLE,0,92,653 - 6368
Chirurgie 1,Neurochirurgie,SAINT-ETIENNE,0,1,1260
Chirurgie 1,Oto-rhino-laryngologie - chirurgie cervico-faciale,SAINT-ETIENNE,0,1,1868
Chirurgie 1,Ophtalmologie,SAINT-ETIENNE,0,5,738 - 1613
Chirurgie 1,"Chirurgie plastique, reconstructrice et esthétique",SAINT-ETIENNE,0,0,
Chirurgie 1,Chirurgie maxillo-faciale,SAINT-ETIENNE,0,0,
Chirurgie 1,Chirurgie orale,SAINT-ETIENNE,0,0,
Chirurgie 2,Urologie,SAINT-ETIENNE,0,1,2596
Chirurgie 2,Gynécologie obstétrique,SAINT-ETIENNE,0,4,1267 - 2796
Chirurgie 2,Chirurgie viscérale et digestive,SAINT-ETIENNE,0,1,3486
Chirurgie 2,Chirurgie vasculaire,SAINT-ETIENNE,0,0,
Chirurgie 2,Chirurgie thoracique et cardiovasculaire,SAINT-ETIENNE,0,1,4366
Chirurgie 2,Chirurgie pédiatrique,SAINT-ETIENNE,0,1,3327
Chirurgie 2,Chirurgie orthopédique et traumatologique,SAINT-ETIENNE,0,2,1891 - 2164
Médecine de l'aigu,Médecine d’urgence,SAINT-ETIENNE,0,7,3170 - 5530
Médecine de l'aigu,Médecine intensive-réanimation,SAINT-ETIENNE,0,2,3202 - 3280
Médecine de l'aigu,Anesthésie-réanimation,SAINT-ETIENNE,0,9,707 - 2254
Médecine d'investigation 1,Anatomie et cytologie pathologiques,SAINT-ETIENNE,0,1,5189
Médecine d'investigation 1,Radiologie et imagerie médicale,SAINT-ETIENNE,0,4,1251 - 1884
Médecine d'investigation 1,Médecine nucléaire,SAINT-ETIENNE,0,1,2270
Médecine d'investigation 2,Génétique médicale,SAINT-ETIENNE,0,0,
Médecine d'investigation 2,Biologie médicale,SAINT-ETIENNE,1,1,6543
Santé publique - Santé au travail - Médecine légale,Médecine et santé au travail,SAINT-ETIENNE,1,0,
Santé publique - Santé au travail - Médecine légale,Médecine légale et expertises médicales,SAINT-ETIENNE,0,0,
Santé publique - Santé au travail - Médecine légale,Santé publique,SAINT-ETIENNE,1,0,
Endocrinologie - Diabétologie - Nutrition - Gynécologie médicale,Gynécologie médicale,SAINT-ETIENNE,0,0,
Endocrinologie - Diabétologie - Nutrition - Gynécologie médicale,Endocrinologie-diabétologie-nutrition,SAINT-ETIENNE,0,2,3763 - 4447
Spécialités médicales transversales,Médecine interne et immunologie clinique,SAINT-ETIENNE,0,2,4131 - 4501
Spécialités médicales transversales,Maladies infectieuses et tropicales,SAINT-ETIENNE,0,1,2771
Spécialités médicales transversales,Gériatrie,SAINT-ETIENNE,1,2,6129 - 6394
Spécialités médicales transversales,Dermatologie et vénéréologie,SAINT-ETIENNE,0,2,355 - 403
Spécialités médicales transversales,Allergologie,SAINT-ETIENNE,0,1,5274
Spécialités médicales transversales,Rhumatologie,SAINT-ETIENNE,0,2,3911 - 3961
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Neurologie,SAINT-ETIENNE,0,2,2526 - 2792
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Psychiatrie,SAINT-ETIENNE,8,0,
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Médecine physique et de réadaptation,SAINT-ETIENNE,0,2,6299 - 6594
Hématologie - Oncologie - Hépato-gastroentérologie,Hépato-gastro-entérologie,SAINT-ETIENNE,0,2,2946 - 3209
Hématologie - Oncologie - Hépato-gastroentérologie,Hématologie,SAINT-ETIENNE,0,1,4251
Hématologie - Oncologie - Hépato-gastroentérologie,Oncologie,SAINT-ETIENNE,0,2,2504 - 3215
Pédiatrie,Pédiatrie,SAINT-ETIENNE,0,6,4121 - 5011
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Médecine vasculaire,SAINT-ETIENNE,0,1,1988
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Médecine cardiovasculaire,SAINT-ETIENNE,0,2,1886 - 1920
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Néphrologie,SAINT-ETIENNE,0,1,525
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Pneumologie,SAINT-ETIENNE,0,3,3613 - 4054
Médecine générale,Médecine générale,SAINT-ETIENNE,9,63,1279 - 7789
Chirurgie 1,Neurochirurgie,AP-HP,0,4,184 - 1601
Chirurgie 1,Oto-rhino-laryngologie - chirurgie cervico-faciale,AP-HP,0,14,51 - 1184
Chirurgie 1,Ophtalmologie,AP-HP,0,23,15 - 339
Chirurgie 1,"Chirurgie plastique, reconstructrice et esthétique",AP-HP,0,4,53 - 226
Chirurgie 1,Chirurgie maxillo-faciale,AP-HP,0,3,59 - 443
Chirurgie 1,Chirurgie orale,AP-HP,0,3,1437 - 1775
Chirurgie 2,Urologie,AP-HP,0,7,527 - 1595
Chirurgie 2,Gynécologie obstétrique,AP-HP,0,42,232 - 2819
Chirurgie 2,Chirurgie viscérale et digestive,AP-HP,0,10,99 - 1888
Chirurgie 2,Chirurgie vasculaire,AP-HP,0,3,1839 - 2046
Chirurgie 2,Chirurgie thoracique et cardiovasculaire,AP-HP,0,3,1626 - 2747
Chirurgie 2,Chirurgie pédiatrique,AP-HP,0,9,245 - 2602
Chirurgie 2,Chirurgie orthopédique et traumatologique,AP-HP,0,16,532 - 1453
Médecine de l'aigu,Médecine d’urgence,AP-HP,0,75,525 - 6052
Médecine de l'aigu,Médecine intensive-réanimation,AP-HP,0,14,260 - 2632
Médecine de l'aigu,Anesthésie-réanimation,AP-HP,0,77,21 - 1535
Médecine d'investigation 1,Anatomie et cytologie pathologiques,AP-HP,0,13,846 - 4981
Médecine d'investigation 1,Radiologie et imagerie médicale,AP-HP,0,38,64 - 2114
Médecine d'investigation 1,Médecine nucléaire,AP-HP,0,4,1274 - 2126
Médecine d'investigation 2,Génétique médicale,AP-HP,0,4,177 - 3961
Médecine d'investigation 2,Biologie médicale,AP-HP,6,9,3246 - 7357
Santé publique - Santé au travail - Médecine légale,Médecine et santé au travail,AP-HP,12,6,3754 - 7527
Santé publique - Santé au travail - Médecine légale,Médecine légale et expertises médicales,AP-HP,0,4,5129 - 5436
Santé publique - Santé au travail - Médecine légale,Santé publique,AP-HP,8,5,3902 - 7749
Endocrinologie - Diabétologie - Nutrition - Gynécologie médicale,Gynécologie médicale,AP-HP,0,17,994 - 3029
Endocrinologie - Diabétologie - Nutrition - Gynécologie médicale,Endocrinologie-diabétologie-nutrition,AP-HP,0,12,681 - 3739
Spécialités médicales transversales,Médecine interne et immunologie clinique,AP-HP,0,28,8 - 3819
Spécialités médicales transversales,Maladies infectieuses et tropicales,AP-HP,0,8,25 - 2020
Spécialités médicales transversales,Gériatrie,AP-HP,7,30,603 - 7658
Spécialités médicales transversales,Dermatologie et vénéréologie,AP-HP,0,13,28 - 478
Spécialités médicales transversales,Allergologie,AP-HP,0,4,4446 - 5101
Spécialités médicales transversales,Rhumatologie,AP-HP,0,12,196 - 2749
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Neurologie,AP-HP,0,17,17 - 2006
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Psychiatrie,AP-HP,29,76,78 - 7801
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Médecine physique et de réadaptation,AP-HP,0,13,3297 - 5567
Hématologie - Oncologie - Hépato-gastroentérologie,Hépato-gastro-entérologie,AP-HP,0,18,158 - 1432
Hématologie - Oncologie - Hépato-gastroentérologie,Hématologie,AP-HP,0,7,137 - 1337
Hématologie - Oncologie - Hépato-gastroentérologie,Oncologie,AP-HP,0,18,67 - 1695
Pédiatrie,Pédiatrie,AP-HP,0,89,274 - 4315
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Médecine vasculaire,AP-HP,0,6,1940 - 3238
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Médecine cardiovasculaire,AP-HP,0,29,4 - 1179
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Néphrologie,AP-HP,0,10,23 - 1012
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Pneumologie,AP-HP,0,16,728 - 2546
Médecine générale,Médecine générale,AP-HP,84,382,141 - 7798
Chirurgie 1,Neurochirurgie,NANCY,0,1,3215
Chirurgie 1,Oto-rhino-laryngologie - chirurgie cervico-faciale,NANCY,0,3,609 - 2171
Chirurgie 1,Ophtalmologie,NANCY,0,5,137 - 1239
Chirurgie 1,"Chirurgie plastique, reconstructrice et esthétique",NANCY,0,0,
Chirurgie 1,Chirurgie maxillo-faciale,NANCY,0,1,1735
Chirurgie 1,Chirurgie orale,NANCY,0,0,
Chirurgie 2,Urologie,NANCY,0,2,3261 - 3362
Chirurgie 2,Gynécologie obstétrique,NANCY,0,7,2032 - 3666
Chirurgie 2,Chirurgie viscérale et digestive,NANCY,0,2,3914 - 3940
Chirurgie 2,Chirurgie vasculaire,NANCY,0,1,3905
Chirurgie 2,Chirurgie thoracique et cardiovasculaire,NANCY,0,1,4068
Chirurgie 2,Chirurgie pédiatrique,NANCY,0,1,3281
Chirurgie 2,Chirurgie orthopédique et traumatologique,NANCY,0,5,211 - 3150
Médecine de l'aigu,Médecine d’urgence,NANCY,0,12,3238 - 6584
Médecine de l'aigu,Médecine intensive-réanimation,NANCY,0,3,2879 - 4072
Médecine de l'aigu,Anesthésie-réanimation,NANCY,0,15,411 - 2698
Médecine d'investigation 1,Anatomie et cytologie pathologiques,NANCY,0,2,3581 - 4863
Médecine d'investigation 1,Radiologie et imagerie médicale,NANCY,0,10,1590 - 3440
Médecine d'investigation 1,Médecine nucléaire,NANCY,0,1,1212
Médecine d'investigation 2,Génétique médicale,NANCY,0,1,6563
Médecine d'investigation 2,Biologie médicale,NANCY,0,2,5273 - 6177
Santé publique - Santé au travail - Médecine légale,Médecine et santé au travail,NANCY,5,0,
Santé publique - Santé au travail - Médecine légale,Médecine légale et expertises médicales,NANCY,0,1,4997
Santé publique - Santé au travail - Médecine légale,Santé publique,NANCY,3,0,
Endocrinologie - Diabétologie - Nutrition - Gynécologie médicale,Gynécologie médicale,NANCY,0,3,1267 - 2615
Endocrinologie - Diabétologie - Nutrition - Gynécologie médicale,Endocrinologie-diabétologie-nutrition,NANCY,0,5,3497 - 4891
Spécialités médicales transversales,Médecine interne et immunologie clinique,NANCY,0,4,4463 - 5091
Spécialités médicales transversales,Maladies infectieuses et tropicales,NANCY,0,2,3337 - 3410
Spécialités médicales transversales,Gériatrie,NANCY,4,0,
Spécialités médicales transversales,Dermatologie et vénéréologie,NANCY,0,4,350 - 1114
Spécialités médicales transversales,Allergologie,NANCY,0,1,6305
Spécialités médicales transversales,Rhumatologie,NANCY,0,3,2974 - 4120
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Neurologie,NANCY,0,5,2357 - 3690
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Psychiatrie,NANCY,8,8,4070 - 7608
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Médecine physique et de réadaptation,NANCY,0,4,5037 - 6382
Hématologie - Oncologie - Hépato-gastroentérologie,Hépato-gastro-entérologie,NANCY,0,5,3234 - 3437
Hématologie - Oncologie - Hépato-gastroentérologie,Hématologie,NANCY,0,2,4325 - 4330
Hématologie - Oncologie - Hépato-gastroentérologie,Oncologie,NANCY,0,4,484 - 3096
Pédiatrie,Pédiatrie,NANCY,0,13,3221 - 5302
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Médecine vasculaire,NANCY,0,2,3951 - 4109
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Médecine cardiovasculaire,NANCY,0,6,761 - 2378
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Néphrologie,NANCY,0,3,317 - 3536
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Pneumologie,NANCY,0,6,3407 - 3892
Médecine générale,Médecine générale,NANCY,39,64,2641 - 7804
Chirurgie 1,Neurochirurgie,BESANCON,0,1,3818
Chirurgie 1,Oto-rhino-laryngologie - chirurgie cervico-faciale,BESANCON,0,1,2229
Chirurgie 1,Ophtalmologie,BESANCON,0,3,1103 - 1523
Chirurgie 1,"Chirurgie plastique, reconstructrice et esthétique",BESANCON,0,0,
Chirurgie 1,Chirurgie maxillo-faciale,BESANCON,0,1,1517
Chirurgie 1,Chirurgie orale,BESANCON,0,1,2961
Chirurgie 2,Urologie,BESANCON,0,1,3032
Chirurgie 2,Gynécologie obstétrique,BESANCON,0,5,3418 - 3760
Chirurgie 2,Chirurgie viscérale et digestive,BESANCON,0,2,3726 - 3817
Chirurgie 2,Chirurgie vasculaire,BESANCON,0,1,3902
Chirurgie 2,Chirurgie thoracique et cardiovasculaire,BESANCON,0,0,
Chirurgie 2,Chirurgie pédiatrique,BESANCON,0,1,3777
Chirurgie 2,Chirurgie orthopédique et traumatologique,BESANCON,0,3,2533 - 2993
Médecine de l'aigu,Médecine d’urgence,BESANCON,0,10,3084 - 6295
Médecine de l'aigu,Médecine intensive-réanimation,BESANCON,0,2,3553 - 3584
Médecine de l'aigu,Anesthésie-réanimation,BESANCON,0,11,94 - 2531
Médecine d'investigation 1,Anatomie et cytologie pathologiques,BESANCON,0,1,3839
Médecine d'investigation 1,Radiologie et imagerie médicale,BESANCON,0,5,374 - 3352
Médecine d'investigation 1,Médecine nucléaire,BESANCON,0,1,2094
Médecine d'investigation 2,Génétique médicale,BESANCON,0,0,
Médecine d'investigation 2,Biologie médicale,BESANCON,2,0,
Santé publique - Santé au travail - Médecine légale,Médecine et santé au travail,BESANCON,2,0,
Santé publique - Santé au travail - Médecine légale,Médecine légale et expertises médicales,BESANCON,0,0,
Santé publique - Santé au travail - Médecine légale,Santé publique,BESANCON,1,0,
Endocrinologie - Diabétologie - Nutrition - Gynécologie médicale,Gynécologie médicale,BESANCON,0,1,1868
Endocrinologie - Diabétologie - Nutrition - Gynécologie médicale,Endocrinologie-diabétologie-nutrition,BESANCON,0,1,1825
Spécialités médicales transversales,Médecine interne et immunologie clinique,BESANCON,0,2,4622 - 4673
Spécialités médicales transversales,Maladies infectieuses et tropicales,BESANCON,0,1,67
Spécialités médicales transversales,Gériatrie,BESANCON,4,1,7224
Spécialités médicales transversales,Dermatologie et vénéréologie,BESANCON,0,2,411 - 585
Spécialités médicales transversales,Allergologie,BESANCON,0,1,5238
Spécialités médicales transversales,Rhumatologie,BESANCON,0,2,3132 - 4063
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Neurologie,BESANCON,0,4,1833 - 3648
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Psychiatrie,BESANCON,11,0,
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Médecine physique et de réadaptation,BESANCON,0,1,5175
Hématologie - Oncologie - Hépato-gastroentérologie,Hépato-gastro-entérologie,BESANCON,0,4,2866 - 3657
Hématologie - Oncologie - Hépato-gastroentérologie,Hématologie,BESANCON,0,1,3990
Hématologie - Oncologie - Hépato-gastroentérologie,Oncologie,BESANCON,0,3,2931 - 3195
Pédiatrie,Pédiatrie,BESANCON,0,7,2723 - 5400
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Médecine vasculaire,BESANCON,0,1,2683
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Médecine cardiovasculaire,BESANCON,0,4,1645 - 2516
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Néphrologie,BESANCON,0,2,3489 - 3637
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Pneumologie,BESANCON,0,4,1959 - 3495
Médecine générale,Médecine générale,BESANCON,1,66,186 - 7812
Chirurgie 1,Neurochirurgie,DIJON,0,1,3331
Chirurgie 1,Oto-rhino-laryngologie - chirurgie cervico-faciale,DIJON,0,2,1599 - 1887
Chirurgie 1,Ophtalmologie,DIJON,0,3,1099 - 1414
Chirurgie 1,"Chirurgie plastique, reconstructrice et esthétique",DIJON,0,1,297
Chirurgie 1,Chirurgie maxillo-faciale,DIJON,0,1,1555
Chirurgie 1,Chirurgie orale,DIJON,0,1,2874
Chirurgie 2,Urologie,DIJON,0,2,2980 - 3189
Chirurgie 2,Gynécologie obstétrique,DIJON,0,6,86 - 3287
Chirurgie 2,Chirurgie viscérale et digestive,DIJON,0,2,2386 - 3024
Chirurgie 2,Chirurgie vasculaire,DIJON,0,1,3588
Chirurgie 2,Chirurgie thoracique et cardiovasculaire,DIJON,0,1,3942
Chirurgie 2,Chirurgie pédiatrique,DIJON,0,1,3809
Chirurgie 2,Chirurgie orthopédique et traumatologique,DIJON,0,3,2863 - 3115
Médecine de l'aigu,Médecine d’urgence,DIJON,0,13,5767 - 6477
Médecine de l'aigu,Médecine intensive-réanimation,DIJON,0,3,3525 - 3877
Médecine de l'aigu,Anesthésie-réanimation,DIJON,0,12,1046 - 2312
Médecine d'investigation 1,Anatomie et cytologie pathologiques,DIJON,0,2,4620 - 5561
Médecine d'investigation 1,Radiologie et imagerie médicale,DIJON,0,5,2564 - 3250
Médecine d'investigation 1,Médecine nucléaire,DIJON,0,1,2494
Médecine d'investigation 2,Génétique médicale,DIJON,0,1,3975
Médecine d'investigation 2,Biologie médicale,DIJON,0,3,6338 - 7601
Santé publique - Santé au travail - Médecine légale,Médecine et santé au travail,DIJON,1,0,
Santé publique - Santé au travail - Médecine légale,Médecine légale et expertises médicales,DIJON,0,1,4556
Santé publique - Santé au travail - Médecine légale,Santé publique,DIJON,1,1,5369
Endocrinologie - Diabétologie - Nutrition - Gynécologie médicale,Gynécologie médicale,DIJON,0,1,3028
Endocrinologie - Diabétologie - Nutrition - Gynécologie médicale,Endocrinologie-diabétologie-nutrition,DIJON,0,3,2955 - 4736
Spécialités médicales transversales,Médecine interne et immunologie clinique,DIJON,0,3,1504 - 4383
Spécialités médicales transversales,Maladies infectieuses et tropicales,DIJON,0,2,347 - 2682
Spécialités médicales transversales,Gériatrie,DIJON,4,1,7336
Spécialités médicales transversales,Dermatologie et vénéréologie,DIJON,0,3,866 - 961
Spécialités médicales transversales,Allergologie,DIJON,0,1,5545
Spécialités médicales transversales,Rhumatologie,DIJON,0,2,3026 - 3450
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Neurologie,DIJON,0,4,2436 - 3602
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Psychiatrie,DIJON,10,4,3502 - 7287
Psychiatrie - Neurologie - Médecine Physique et Réadaptation,Médecine physique et de réadaptation,DIJON,0,2,5919 - 6304
Hématologie - Oncologie - Hépato-gastroentérologie,Hépato-gastro-entérologie,DIJON,0,4,2134 - 2672
Hématologie - Oncologie - Hépato-gastroentérologie,Hématologie,DIJON,0,2,3982 - 4289
Hématologie - Oncologie - Hépato-gastroentérologie,Oncologie,DIJON,0,3,2177 - 2689
Pédiatrie,Pédiatrie,DIJON,0,9,2354 - 5077
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Médecine vasculaire,DIJON,0,1,2117
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Médecine cardiovasculaire,DIJON,0,4,531 - 1603
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Néphrologie,DIJON,0,2,2407 - 2543
Médecine cardiovasculaire - Médecine vasculaire - Pneumologie - Néphrologie,Pneumologie,DIJON,0,3,1283 - 2812
Médecine générale,Médecine générale,DIJON,41,41,1414 - 7685
Chirurgie 1,Neurochirurgie,REIMS,0,0,
Chirurgie 1,Oto-rhino-laryngologie - chirurgie cervico-faciale,REIMS,0,2,1622 - 1894
Chirurgie 1,Ophtalmologie,REIMS,0,3,571 - 1140
Chirurgie 1,"Chirurgie plastique, reconstructrice et esthétique",REIMS,0,1,403
Chirurgie 1,Chirurgie maxillo-faciale,REIMS,0,0,
Chirurgie 1,Chirurgie orale,REIMS,0,0,
Chirurgie 2,Urologie,REIMS,0,1,2879
Chirurgie 2,Gynécologie obstétrique,REIMS,0,4,2607 - 3378
